adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime
False,/2im2QWGljNfsmHrldbDlcF85j9x.jpg,['Comedy'],11830,ja,タンポポ,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are satirical vignettes about the importance of food to different aspects of human life.",27.155,/2XLDb3RDQmtlxt5Snnig9W4moq4.jpg,1985-11-23,Tampopo,False,7.824,335,
False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"['Animation', 'Comedy', 'Family', 'Fantasy']",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",133.301,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-21,Ratatouille,False,7.824,16667,
False,/1an0AhEZ6hRkfmjRsemYvBfRKyh.jpg,['Comedy'],32480,it,Il marchese del Grillo,"In 18th-century Rome, impish aristocrat Onofrio del Grillo amuses himself by playing pranks on all sorts of people — his reactionary family and fellow nobles, the poors, the French occupiers trying to modernize society, and even the Pope himself.",9.455,/qTG8dhWyTBV7xa0PSZkz5ShjtXc.jpg,1981-12-23,The Marquis of Grillo,False,7.8,452,
False,/1GzNRA6kKW18EsL52vQVybUAu1v.jpg,"['Drama', 'Romance']",31056,pl,Krótki film o miłości,"19-year-old Tomek whiles away his lonely life by spying on his opposite neighbour Magda through binoculars. She's an artist in her mid-thirties, and appears to have everything - not least a constant stream of men at her beck and call. But when the two finally meet, they discover that they have a lot more in common than appeared at first sight...",18.115,/kLAMz50Or2So1aEzHYv0R8iXo46.jpg,1988-08-21,A Short Film About Love,False,7.823,355,
False,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,"['Animation', 'Family']",12,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",167.124,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30,Finding Nemo,False,7.822,18918,
False,/f8ng3EDMLkuTMupe4TjgiJS1r0S.jpg,"['Action', 'Mystery', 'Science Fiction']",530254,ko,마녀,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",54.867,/4i2wo2ja5g2PmUxWa1a2eYIboZf.jpg,2018-06-27,The Witch: Part 1. The Subversion,False,7.8,522,
False,/y9zcjxEilWr44c4vJbEaLTgE0Uw.jpg,"['Science Fiction', 'Drama', 'Romance']",31011,en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",48.628,/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg,2009-11-06,Mr. Nobody,False,7.82,5721,
False,/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg,"['Animation', 'Adventure', 'Family', 'Comedy', 'TV Movie']",677638,en,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",39.347,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,2020-06-30,We Bare Bears: The Movie,False,7.819,803,
False,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,"['Action', 'Drama', 'Science Fiction']",263115,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",169.934,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2017-02-28,Logan,False,7.819,18873,
False,/iiDGA97Kqt2dVU1deXQF06USBRu.jpg,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",10775,cn,無間道,"Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.",40.107,/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg,2002-12-12,Infernal Affairs,False,7.818,1586,
False,/crCC2MUWEi9AkY5C3VD96HXMSq0.jpg,"['Animation', 'Drama', 'Romance', 'Fantasy']",33320,ja,千年女優,"Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.",27.351,/p44UXOFBCY5xbpCKEsWpi4filCD.jpg,2002-09-14,Millennium Actress,False,7.818,807,
False,/cPDKIvdYJ4TLT3KU0fpGDVpdhfd.jpg,['Western'],301,en,Rio Bravo,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",59.636,/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,1959-03-18,Rio Bravo,False,7.817,1107,
False,/8FbbcmwmpGd7brfiC7f7lWFNGdi.jpg,"['Drama', 'History']",314365,en,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",37.209,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,2015-11-06,Spotlight,False,7.818,8072,
False,/zwgDZw9dyrgkYz2RCOb2HvUDlt2.jpg,"['Drama', 'Romance']",80,en,Before Sunset,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",34.906,/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,2004-06-16,Before Sunset,False,7.8,3275,
False,/oikjbzBjgvhH6wv3X060S9kqSTy.jpg,"['Animation', 'Drama', 'Science Fiction']",303867,en,World of Tomorrow,A little girl is taken on a mind-bending tour of her distant future.,8.641,/5s7DSOek7Bk2CvcG1zX01bJzJ0x.jpg,2015-01-22,World of Tomorrow,False,7.816,307,
False,/6MbFN88F27WvGC9WhAXq5KUIgTj.jpg,"['Comedy', 'Drama']",1675,fr,La Nuit américaine,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",19.905,/s8TrKd8fNS5lfcnARaWMFUGjnL9.jpg,1973-05-24,Day for Night,False,7.816,580,
False,/eAOOeqa14oCxgdKxLvpDYxCJhqQ.jpg,"['Comedy', 'Romance']",52345,pt,Lisbela e o Prisioneiro,"Lisbela is a young woman who loves going to the movies. Leléu is a con man, going from town to town selling all sort of things and performing as master of ceremonies for some cheesy numbers, such as the woman who gets transformed into a gorilla. He gets involved with Linaura, a sexy and beautiful woman who happens to be the wife of the most frightening hitman of the place. The hitman finds out his wife's affair and goes after Leléu, who has to leave in a hurry. In another town, he meets and falls instantly in love with Lisbela, who is engaged to Douglas, a hillbilly who tries hard to pass for a cosmopolitan Rio de Janeiro dweller.",2.212,/cZoykE7XMqPBdZBfM6ncSVMT8Wh.jpg,2003-08-22,Lisbela and the Prisoner,False,7.815,373,
False,/17UicwOSvWjHUpT5arG20PoM66e.jpg,['Comedy'],25606,it,Fantozzi,"A good-natured but unlucky Italian is constantly going on a difficult situations, but never lose his mood.",14.882,/b3R1LWvraY6RJWfIu3aLXBF1ra8.jpg,1975-03-27,White Collar Blues,False,7.8,812,
False,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"['Adventure', 'Fantasy']",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",169.298,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.815,20275,
False,/lkivVsolS6RPCuy8wgHvixGRJcE.jpg,"['Action', 'Drama', 'History', 'War']",11953,ja,影武者,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",33.179,/ag3sgXg27j8NTaIbWoODIFiikfw.jpg,1980-04-26,Kagemusha,False,7.813,627,
False,/y1giivdsGLyo1LCvlsL6mLKyTZ7.jpg,"['Thriller', 'Drama', 'Mystery']",1018,en,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",65.123,/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,2001-06-06,Mulholland Drive,False,7.813,6027,
False,/6LtEzA3Umx9mc0lq1g8xOfluGPx.jpg,"['War', 'Drama', 'History']",650031,da,Skyggen i mit øje,"On March 21st, 1945, the British Royal Air Force set out on a mission to bomb Gestapo's headquarters in Copenhagen. The raid had fatal consequences as some of the bombers accidentally targeted a school and more than 120 people were killed, 86 of whom were children.",32.514,/jCKvbH3a4V5IPoRAG85eDaniNqO.jpg,2021-10-28,The Shadow in My Eye,False,7.8,474,
False,/yukdRXb2bhpwDtCHKvQpQ0q77pd.jpg,"['Drama', 'Horror']",136,en,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",31.662,/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,1932-01-01,Freaks,False,7.812,1142,
False,/32V4uHVRU2fbDsQl1dsYsZm3uba.jpg,"['Crime', 'Comedy']",107,en,Snatch,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",84.921,/8KSDI7ijEv7QVZdIyrLw5Gnhhr8.jpg,2000-09-01,Snatch,False,7.812,8807,
False,/3kzqUA3PGrOsTAeoXsY8VIMGy8L.jpg,"['Animation', 'Comedy', 'Drama', 'Family', 'Romance']",393559,fr,Ma vie de courgette,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",39.052,/g91phMUr77Vw6uRmpIjH1hvZpov.jpg,2016-09-22,My Life as a Zucchini,False,7.811,1317,
False,/jkkw7YyfWO1Vc0i6YFU1JQef8DV.jpg,"['Drama', 'Action', 'Crime']",47931,pt,Tropa de Elite 2,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",29.059,/c7yCrf3PTSdp6RMGktZQhzFcFFM.jpg,2010-10-08,Elite Squad: The Enemy Within,False,7.81,1809,
False,/6oXn0037WWw4fTCc3Qczof71lSp.jpg,"['Animation', 'Science Fiction', 'Thriller']",4977,ja,パプリカ,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it and recover it before damage is done: Paprika.",43.783,/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,2006-10-21,Paprika,False,7.81,2334,
False,/rBgzI1a126JWA7YJd7p1NBmC61z.jpg,"['Animation', 'Comedy', 'Drama']",783675,ja,THE FIRST SLAM DUNK,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",51.191,/7i3EBXY87HdHagCoFbmjHQ8DlkG.jpg,2022-12-03,The First Slam Dunk,False,7.807,327,
False,/1nR9mCsJD02j13wet0yAnVhEG6Y.jpg,"['Drama', 'Thriller']",71157,fr,Polisse,"Paris, France. Fred and his colleagues, members of the BPM, the Police Child Protection Unit, dedicated to pursuing all sorts of offenses committed against the weakest, must endure the scrutiny of Melissa, a photographer commissioned to graphically document the daily routine of the team.",30.094,/cKs3XSFVbFeZcH3g9geAvr6ApOl.jpg,2011-10-06,Polisse,False,7.807,1165,
False,/n9QCm8uagvmXH476u5qFQsW8HkU.jpg,"['Comedy', 'Drama', 'Action']",348892,hi,बजरंगी भाईजान,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,26.891,/rNfToRJw35h7a4y6HXGRgfkLvdc.jpg,2015-07-17,Bajrangi Bhaijaan,False,7.806,464,
False,/ylqOWMU3nyZqg8hjJBG4EPdsGSk.jpg,"['Thriller', 'Horror']",49797,ko,악마를 보았다,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",46.668,/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,2010-08-12,I Saw the Devil,False,7.806,2469,
False,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,"['Adventure', 'Comedy', 'Fantasy']",762,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",42.81,/xZ0rC0kuIsjk6RncpNK73kwstEP.jpg,1975-03-14,Monty Python and the Holy Grail,False,7.806,5633,
False,/fI6X3Hd8KvtAuOKVdmxckdNzrx.jpg,"['Crime', 'Action', 'Thriller']",581528,ko,악인전,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.",134.388,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,2019-05-15,"The Gangster, the Cop, the Devil",False,7.804,1069,
